id,tweet,label2,label
4214,": the city of toronto reported on saturday ,346 confirmed cases of covid-19. of those cases are in ho",neutral,1
4215,ooooohhh i got you. omg i remember this shit happening but i couldnt remember if it was them or another account. yikers.,neutral,1
4216,lmao to all the assholes who say car crashes kill more people than covid-19. shelter in place is reducing those dea,neutral,1
4217,"i saw this protestthousands of people, many clustered in groups, few wearing masksand immediately called",negative,0
4218,percent of u.s. adults say donald trump was too slow to respond to covid-19 outbreak: poll,neutral,1
4219,here is your silver and gold for trumps tweet of gold and none shall be feeble among them i,neutral,1
422,this adult upper and lower jaw has been mounted to show the anatomy of the jaw and dentition.,negative,0
4220,i just flipped flip flip a switch,neutral,1
4221,yall this event is really really cool! and and their teams did a great job ,positive,2
4222,this photo is banned in china. tiananmen square massacre.,neutral,1
4223,"this lockdown came with more problem to blacks, we seeing old pictures from somewhere stolen but we act as we dont see",negative,0
4224,"i can barely believe this is happening. folks, pleas",positive,2
4225,eert points out moment the uk stopped mirroring germanys approach to coronavirus,neutral,1
4226,the board of the lagos state university teaching hospital has donated personal protective equipment (ppe) to frontl,negative,0
4227,i have no recollection of this happening.,neutral,1
4228,macala crew approves,neutral,1
4229,mps refuse to download official covid-19 app and demand privacy guarantees,neutral,1
423,wet markets are inhumane to animals and breeding grounds for diseases like . join me in signing,positive,2
4230,canadian prime minister trudeau said the restriction will keep people on both sides of the border safe amid the pan,positive,2
4231,how to,negative,0
4232,"the uks last rehearsal for a pandemic, in , predicted the nhs would collapse and highlighted a",positive,2
4233,steuart walton knows arkansas and hell work hard to ensure our state recovers from the china virus pandemic.,neutral,1
4234,"why does misinformation linger?? just as we were starting to hear about the coronavirus sars (aka covid-19), the",positive,2
4235,hahaha omg covid brings out all the behaviours doesnt it? i just cycled past a lady on mt albert rd (me in the bik,positive,2
4236,aaaaah fuck corona man!,negative,0
4237,"today its smothered chicken wings. ocean hill, bro",negative,0
4238,"since widespread testing doesnt exist, how do we know whether these are actual",neutral,1
4239,watch the one world special,positive,2
424,you yourself must be yoruba cuz who has that much pepper in their house,neutral,1
4240,is definitely pepper,neutral,1
4241,they didnt want people to buy masks because heath care wor,neutral,1
4242,"well, im not a tory but i find labour to be a poisonous shambles. i cant vote for a party that appears so toxic.",negative,0
4243,the simplest way to ensure social distancing is just simply giving individual humans money. most of the reasons p,negative,0
4244,"happy birthday ! have a wonderful, quarantine-filled day with the family! see you soon ",positive,2
4245,"midwestern values of hard work, determination and social distancing unknown to mankind?",positive,2
4246,and quarantine making me go all kind of levels in cod,positive,2
4247,dont forget to drink water and wash your hands,neutral,1
4248,programming alert hear with &amp; starting at pm tonight directly following our,neutral,1
4249,"october , - releases her second studio album stripped ",neutral,1
425,"when you go to the supermarket in the age of and feel like a superhero making it home, you realize the rea",positive,2
4250,yea ill try after quarantines over,neutral,1
4251,from . you own this and .,neutral,1
4252,this quarantine needs to end asap i have friends cutting their hair left and right,neutral,1
4253,ellie goulding = real talent,positive,2
4254,we have no vaccine against morons.,negative,0
4255,dallas county reports deadliest week yet in fight against covid-19.,negative,0
4256,condolences to the family. we to lost our down syndrome sister days ago to covid ... devastating ,negative,0
4257,"ted, trump knew about coronavirus coming to america, did nothing, then lied to us, and now is responsible for thous",negative,0
4258,the gop is openly pushing death for the vulnerable in exchange for the chance to make money. how pro-life of them,negative,0
4259,"more than ,000 hotel and motel rooms secured for californias homeless amid coronavirus pandemic, gov.",positive,2
426,"jungkook doesnt look like jungkook, jk and namjoon switched their signatures and suddenly namjoon has arms, hobi",positive,2
4260,retweet if you believe dems in state &amp; local government are using this  pandemic to increase their own power! * i follow back ,neutral,1
4261,the original lockdown premise was to protect nhs. recent briefings confirmed the nhs is now in a posit,negative,0
4262,ellie goulding extremamente perfeita cantando o hino love me like you do.,positive,2
4263,i seriously cant get over this. this is the center of the epidemic. but useless simpleton journos keep bashing flo,negative,0
4264,this is political...i dont buy it... what of all the other deadly drugs on the shelves we import from big pharmace,negative,0
4265,i dont know what to think about florida. i suppose if people can maintain social distancing it may be okay. can they do that?,neutral,1
4266,"ill admit that youre doing a great job, really a tremendous beautiful fantastic job teaching the",positive,2
4267,who says you cant make friends while social distancing?  heres some well be hanging with in the next hour on o,neutral,1
4268,"if we loosen social distancing restrictions too soon, we can cause a second wave of infections.",neutral,1
4269,rep. chip roy: why are democrats more interested in supporting china than reopening american businesses?,positive,2
427,"read my recent writing about the damn covid-19, class consciousness and conflict here:",neutral,1
4270,quarantine has me showering every hours because im bored ,negative,0
4271,"| africa update: south africa now leads the continent with ,034 total cases with egypt at ,032 cases. so",negative,0
4272,"indias news agencies are hot on the investigation of china and the china virus, how china is gaining from the viru",positive,2
